state,district,year,tree_cover_loss_ha,co2_emissions_Mg
Maharashtra,Ratnagiri,2018,12.491466856090495,5708.44071430588
Maharashtra,Ratnagiri,2019,20.583431472246097,9851.162468972696
Maharashtra,Ratnagiri,2020,8.88531301515625,4041.1355826160175
Maharashtra,Ratnagiri,2021,7.49682993195421,3719.573681593504
Maharashtra,Ratnagiri,2022,7.646004685151911,3944.884937348248
Maharashtra,Ratnagiri,2023,14.619432600283204,6776.371020084919
Maharashtra,Ratnagiri,2024,11.750768232412108,6487.158152816346
Maharashtra,Ratnagiri,2025,23.502960692766926,10966.39015515541
Maharashtra,Sangli,2002,0.0735855404568142,41.33862657796784
Maharashtra,Sangli,2005,0.2207402501193576,92.70199020950524
Maharashtra,Sangli,2012,0.0735721645182291,43.32616450821642
Maharashtra,Sangli,2017,0.0,22.52011413813595
Maharashtra,Sangli,2018,0.0,63.83231070508565
Maharashtra,Sangli,2019,0.0,83.03516500006346
Maharashtra,Sangli,2021,4.341009903756511,2162.2335369586617
Maharashtra,Sangli,2022,0.8093272576345486,355.73857040695407
Maharashtra,Sangli,2023,0.0,226.5534825555519
Maharashtra,Satara,2001,0.0734474420800781,46.0257113692244
Maharashtra,Satara,2002,0.5130307703135851,284.5358762860244
Maharashtra,Satara,2003,0.0734268673253038,46.49970146664136
Maharashtra,Satara,2004,1.248028596905382,592.8696939966234
Maharashtra,Satara,2005,1.2480085399685328,691.2292520613892
Maharashtra,Satara,2006,0.7338928657009548,403.47284107015474
Maharashtra,Satara,2007,1.613052081972656,757.7295967130428
Maharashtra,Satara,2008,2.4959758034733075,1360.728190445134
Maharashtra,Satara,2009,1.6141315521419273,851.3066780771311
Maharashtra,Satara,2010,2.201264576290148,1084.6478967769792
Maharashtra,Satara,2011,0.6605182533333332,357.7056933526558
Maharashtra,Satara,2012,0.5870656466764324,343.7637007625629
Maharashtra,Satara,2013,0.5876289600575088,221.4230354813228
Maharashtra,Satara,2014,1.323571181359592,451.1566076672453
Maharashtra,Satara,2015,0.1470801446332465,56.78050348968352
Maharashtra,Satara,2016,2.127460533771701,922.5781461321168
Maharashtra,Satara,2017,0.5134312604600694,231.41467816181407
Maharashtra,Satara,2018,1.1746072248166233,445.8507929583392
Maharashtra,Satara,2019,1.8342006761002607,764.937004354061
Maharashtra,Satara,2020,1.984426343311632,821.5415986229466
Maharashtra,Satara,2021,8.808119454491104,4077.984036858724
Maharashtra,Satara,2022,9.320953692606338,4479.732666292485
Maharashtra,Satara,2023,1.101258083563368,624.7558443257433
Maharashtra,Satara,2025,0.8070835165668403,370.97816909811456
Maharashtra,Sindhudurg,2001,4.144445523900825,2036.9294601197728
Maharashtra,Sindhudurg,2002,9.394009733067492,4868.113565582449
Maharashtra,Sindhudurg,2003,4.960889310148655,2773.8078038832896
Maharashtra,Sindhudurg,2004,18.2031934575982,9751.957091045071
Maharashtra,Sindhudurg,2005,54.19178196881892,31597.850779799817
Maharashtra,Sindhudurg,2006,22.59362081284668,11552.747653947854
Maharashtra,Sindhudurg,2007,101.22694052801054,58694.53884463704
Maharashtra,Sindhudurg,2008,89.59193591216736,49060.95926675889
Maharashtra,Sindhudurg,2009,86.85797181449166,48737.5145862777
Maharashtra,Sindhudurg,2010,50.55817346973034,30092.30328669609
Maharashtra,Sindhudurg,2011,186.45840848273,107602.39524090049
Maharashtra,Sindhudurg,2012,144.0205941436319,82011.29142455112
Maharashtra,Sindhudurg,2013,92.26268495228516,44934.33987247008
Maharashtra,Sindhudurg,2014,186.8930746744288,96531.44257138036
Maharashtra,Sindhudurg,2015,57.323419407217344,29813.03541327501
Maharashtra,Sindhudurg,2016,384.58975386904905,197339.7098299371
Maharashtra,Sindhudurg,2017,259.28407268066894,135646.18159194628
Maharashtra,Sindhudurg,2018,338.3251727510282,178093.3449535021
Maharashtra,Sindhudurg,2019,274.3245474083556,143501.7207456222
Maharashtra,Sindhudurg,2020,184.4799964147668,94877.53330059504
Maharashtra,Sindhudurg,2021,138.32627078515685,74523.06472920727
Maharashtra,Sindhudurg,2022,131.8161161409813,70321.26370366351
Maharashtra,Sindhudurg,2023,235.70895435694996,124991.41204234117
Maharashtra,Sindhudurg,2024,145.8658809328612,77253.1570945391
Maharashtra,Sindhudurg,2025,156.67677650713813,85370.28156250791
Tamil Nadu,Coimbatore,2001,16.424172768139105,8744.739085972504
Tamil Nadu,Coimbatore,2002,29.365727719934352,15516.923890329796
Tamil Nadu,Coimbatore,2003,47.16227388589249,27345.209005896195
Tamil Nadu,Coimbatore,2004,20.509630901374784,11379.56244302547
Tamil Nadu,Coimbatore,2005,24.19147606217014,12292.759193614933
Tamil Nadu,Coimbatore,2006,31.48746256252985,18123.740777041763
Tamil Nadu,Coimbatore,2007,59.26170224838162,33122.20709862132
Tamil Nadu,Coimbatore,2008,45.485669037180976,26105.4142329159
Tamil Nadu,Coimbatore,2009,20.41747925104276,10846.002126175288
Tamil Nadu,Coimbatore,2010,0.075638130804579,46.279008439327455
Tamil Nadu,Coimbatore,2011,171.5328856839252,95559.16635310574
Tamil Nadu,Coimbatore,2012,103.98129864848195,57617.3581565892
Tamil Nadu,Coimbatore,2013,56.83125853366917,32072.934111738225
Tamil Nadu,Coimbatore,2014,94.02595531034288,52911.322036621365
Tamil Nadu,Coimbatore,2015,23.158887936164824,13931.790228265489
Tamil Nadu,Coimbatore,2016,73.65444870050126,41549.59903488468
Tamil Nadu,Coimbatore,2017,58.94555312630805,32803.22841814507
Tamil Nadu,Coimbatore,2018,124.13563351013995,70897.41114917136
Tamil Nadu,Coimbatore,2019,90.28410760907984,53052.1303535416
Tamil Nadu,Coimbatore,2020,89.3131514075581,53159.89774746449
Tamil Nadu,Coimbatore,2021,65.8296611414578,43052.097636903214
Tamil Nadu,Coimbatore,2022,129.85237366999513,83023.28540728678
Tamil Nadu,Coimbatore,2023,306.9149369217924,195728.16405730977
Tamil Nadu,Coimbatore,2024,404.7783045746853,272425.7486020149
Tamil Nadu,Coimbatore,2025,322.5406306767232,217773.57754912332
Tamil Nadu,Dindigul,2001,936.3093292795688,730531.7858700989
Tamil Nadu,Dindigul,2002,113.74994924198572,56102.82818432597
Tamil Nadu,Dindigul,2003,46.35162684843045,27737.97859588524
Tamil Nadu,Dindigul,2004,426.6264497146178,260077.5924322684
Tamil Nadu,Dindigul,2005,87.2515272046962,55402.144501647344
Tamil Nadu,Dindigul,2006,394.2598706387674,242473.54031924007
Tamil Nadu,Dindigul,2007,165.85187555644967,94836.94134980396
Tamil Nadu,Dindigul,2008,236.34928552740328,137721.36028352895
Tamil Nadu,Dindigul,2009,40.36776083997452,20488.23595287036
Tamil Nadu,Dindigul,2011,126.90852868622883,62576.88736104428
Tamil Nadu,Dindigul,2012,114.35582102178763,61278.77737811406
Tamil Nadu,Dindigul,2013,122.019489008488,67435.2635938245
Tamil Nadu,Dindigul,2014,227.88257913368307,123763.16236774216
Tamil Nadu,Dindigul,2015,221.13020287662684,134410.6705403499
Tamil Nadu,Dindigul,2016,176.2246130916986,99555.60226317956
Tamil Nadu,Dindigul,2017,95.64558473503256,55654.01624545668
Tamil Nadu,Dindigul,2018,122.59772784750808,73281.68402841942
Tamil Nadu,Dindigul,2019,192.1082430929899,117924.0503738488
Tamil Nadu,Dindigul,2020,176.60186217509553,91510.3573623386
Tamil Nadu,Dindigul,2021,180.314795444999,101272.28167132632
Tamil Nadu,Dindigul,2022,149.94846281461042,90246.57228780304
Tamil Nadu,Dindigul,2023,178.048512591608,113960.37203465584
Tamil Nadu,Dindigul,2024,1004.7975665668088,394966.8521109152
Tamil Nadu,Dindigul,2025,337.8379265240809,186826.55850117648
Tamil Nadu,Erode,2001,2.5649254757221134,1108.8801611633503
Tamil Nadu,Erode,2002,6.41336199957628,2699.950167127148
Tamil Nadu,Erode,2003,21.794534395157875,10023.862785571344
Tamil Nadu,Erode,2004,6.107522679709201,2883.5400846273424
Tamil Nadu,Erode,2005,2.940828238763564,1445.9193166599605
Tamil Nadu,Erode,2006,6.7084763888530805,2824.708979911548
Tamil Nadu,Erode,2007,12.742144364583332,5698.15317741836
Tamil Nadu,Erode,2008,10.333489895131295,4812.2498003513365
Tamil Nadu,Erode,2009,1.0554423265592447,417.464593322646
Tamil Nadu,Erode,2011,9.048934170847982,4858.009629216186
Tamil Nadu,Erode,2012,6.861127229933811,2962.790773993044
Tamil Nadu,Erode,2013,1.8093121914436847,899.8963594639225
Tamil Nadu,Erode,2014,3.166649001995985,1423.4881714883647
Tamil Nadu,Erode,2015,1.2058808433588324,600.8557148437835
Tamil Nadu,Erode,2016,3.9942447264773215,2282.494785041637
Tamil Nadu,Erode,2017,12.4367113164209,6408.491477555385
Tamil Nadu,Erode,2018,6.78371892436469,2799.466656696477
Tamil Nadu,Erode,2019,18.763326063042538,7211.215314359797
Tamil Nadu,Erode,2020,3.8447332326329207,1523.5300194822837
Tamil Nadu,Erode,2021,6.936286654726564,3106.8210957144324
Tamil Nadu,Erode,2022,5.3532446085053165,2974.070782675188
Tamil Nadu,Erode,2023,11.229937571655816,8383.321665788937
Tamil Nadu,Erode,2024,14.999205113643113,10894.705264162289
Tamil Nadu,Erode,2025,22.689743670326063,12692.385339062504
Tamil Nadu,Kanyakumari,2001,127.00966150892022,66879.45150230246
Tamil Nadu,Kanyakumari,2002,64.3358172770296,29698.857327310616
Tamil Nadu,Kanyakumari,2003,107.51914304565852,47587.64731951555
Tamil Nadu,Kanyakumari,2004,6.699037480540364,3267.139585491236
Tamil Nadu,Kanyakumari,2005,325.4448183387164,155378.16524415364
Tamil Nadu,Kanyakumari,2006,564.2047959654991,286924.2237955934
Tamil Nadu,Kanyakumari,2007,361.81976699175686,182390.8506799484
Tamil Nadu,Kanyakumari,2008,287.7406758789096,143486.3941262278
Tamil Nadu,Kanyakumari,2009,136.5942044435156,68189.65376256386
Tamil Nadu,Kanyakumari,2010,65.85824993400927,33741.580078398125
Tamil Nadu,Kanyakumari,2011,149.3985907576893,74922.53473217667
Tamil Nadu,Kanyakumari,2012,322.0101044311761,163441.7792012088
Tamil Nadu,Kanyakumari,2013,176.02309850255705,87797.51460188259
Tamil Nadu,Kanyakumari,2014,257.4157433381528,130499.80257084507
Tamil Nadu,Kanyakumari,2015,392.7775043980499,203871.43146264288
Tamil Nadu,Kanyakumari,2016,664.1933530585469,346725.4245032014
Tamil Nadu,Kanyakumari,2017,910.9479163688956,481283.2794291654
Tamil Nadu,Kanyakumari,2018,903.0961229764496,473852.55199112016
Tamil Nadu,Kanyakumari,2019,592.6019758767645,318817.95539296017
Tamil Nadu,Kanyakumari,2020,389.3341816416992,212868.54116558377
Tamil Nadu,Kanyakumari,2021,650.22055718617,374862.5251410455
Tamil Nadu,Kanyakumari,2022,435.2258335976471,250947.44820981653
Tamil Nadu,Kanyakumari,2023,538.4076420698318,301682.8149764152
Tamil Nadu,Kanyakumari,2024,425.6536336400271,243308.1875326367
Tamil Nadu,Kanyakumari,2025,578.5924227937286,328714.02286633634
Tamil Nadu,Nilgiris,2001,23.0127921733214,11749.89809464418
Tamil Nadu,Nilgiris,2002,53.87421357461588,28927.699789669496
Tamil Nadu,Nilgiris,2003,83.07710875272298,45328.87269293034
Tamil Nadu,Nilgiris,2004,173.68375312147026,98499.91751294928
Tamil Nadu,Nilgiris,2005,191.86530011041089,113353.24937839949
Tamil Nadu,Nilgiris,2006,136.25276986761443,83249.38728940615
Tamil Nadu,Nilgiris,2007,636.8772688129118,357071.2828053056
Tamil Nadu,Nilgiris,2008,106.16096322249726,57212.60480320068
Tamil Nadu,Nilgiris,2009,52.36677624679687,29498.875654439256
Tamil Nadu,Nilgiris,2011,174.59727618105953,95526.71361423224
Tamil Nadu,Nilgiris,2012,139.88904795650336,77621.60086877039
Tamil Nadu,Nilgiris,2013,139.9690400618484,74465.47798785524
Tamil Nadu,Nilgiris,2014,212.2406229648884,111904.19006219844
Tamil Nadu,Nilgiris,2015,234.89718368794323,128379.3666759354
Tamil Nadu,Nilgiris,2016,208.7615964397097,118113.20668055078
Tamil Nadu,Nilgiris,2017,198.87353905422148,118532.7302416279
Tamil Nadu,Nilgiris,2018,531.6997647360363,311633.8823811442
Tamil Nadu,Nilgiris,2019,513.6937430961002,329966.7280549187
Tamil Nadu,Nilgiris,2020,261.90049748166507,160622.2698826794
Tamil Nadu,Nilgiris,2021,132.70740749797693,79809.12753352748
Tamil Nadu,Nilgiris,2022,269.2715885065515,165380.83634376156
Tamil Nadu,Nilgiris,2023,662.0129829513508,418719.49097500247
Tamil Nadu,Nilgiris,2024,728.273154430941,501316.3139680853
Tamil Nadu,Nilgiris,2025,589.4218230404505,373820.3058554453
Tamil Nadu,Theni,2001,27.89828220634277,14749.883435702304
Tamil Nadu,Theni,2002,45.86291191461317,23701.70100515896
Tamil Nadu,Theni,2003,26.616499271569555,14191.41720297086
Tamil Nadu,Theni,2004,70.69316220965766,36522.11590420376
Tamil Nadu,Theni,2005,27.60088479566514,14196.352266864267
Tamil Nadu,Theni,2006,99.84880647790472,54681.67116833426
Tamil Nadu,Theni,2007,49.20961069547309,26844.73213562553
Tamil Nadu,Theni,2008,85.69069625657774,44866.79385240874
Tamil Nadu,Theni,2009,24.80225692161457,14676.446986869376
Tamil Nadu,Theni,2010,1.289131067323134,644.1896494340926
Tamil Nadu,Theni,2011,137.1947242325762,82245.40656020242
Tamil Nadu,Theni,2012,154.18506834002218,88926.18024641706
Tamil Nadu,Theni,2013,42.85371961065376,21998.747437344104
Tamil Nadu,Theni,2014,41.18405458788792,22513.440999046823
Tamil Nadu,Theni,2015,38.06613908504776,20973.585977706705
Tamil Nadu,Theni,2016,40.42021556643284,20927.18604856988
Tamil Nadu,Theni,2017,34.57975952765462,19719.56365139316
Tamil Nadu,Theni,2018,19.71535907349229,10688.986394672776
Tamil Nadu,Theni,2019,25.01620382095324,14729.06361093604
Tamil Nadu,Theni,2020,37.90709174022949,22297.84745628376
Tamil Nadu,Theni,2021,36.78854597895506,29534.70039837714
Tamil Nadu,Theni,2022,32.75410991339191,20847.4314435104
Tamil Nadu,Theni,2023,105.4855412079844,72915.89309695105
Tamil Nadu,Theni,2024,72.04852332645456,56838.94710083652
Tamil Nadu,Theni,2025,67.34859904775506,65092.828396684
Tamil Nadu,Tirunelveli,2001,259.43739642119897,144871.15833174865
Tamil Nadu,Tirunelveli,2002,206.82536447219184,110497.80919345608
Tamil Nadu,Tirunelveli,2003,77.33606018123811,32141.36086045952
Tamil Nadu,Tirunelveli,2004,32.156979131276586,18636.94875034466
Tamil Nadu,Tirunelveli,2005,181.13052885129116,84552.14017334388
Tamil Nadu,Tirunelveli,2006,142.99261490750703,85401.84709199272
Tamil Nadu,Tirunelveli,2007,138.13786927165089,82887.95048329576
Tamil Nadu,Tirunelveli,2008,205.19609401274292,105982.4917048899
Tamil Nadu,Tirunelveli,2009,22.21412103237793,10849.701094898095
Tamil Nadu,Tirunelveli,2010,0.0761660988004557,19.901108216507943
Tamil Nadu,Tirunelveli,2011,124.62883454747936,66406.2072640084
Tamil Nadu,Tirunelveli,2012,263.3392159269207,124320.96630565423
Tamil Nadu,Tirunelveli,2013,19.55147884317925,9623.84115660294
Tamil Nadu,Tirunelveli,2014,18.933734869584416,9695.942266775482
Tamil Nadu,Tirunelveli,2015,44.04926046472328,22706.766731873464
Tamil Nadu,Tirunelveli,2016,34.90509646893229,17670.344033657548
Tamil Nadu,Tirunelveli,2017,14.219577780276694,7151.543312375788
Tamil Nadu,Tirunelveli,2018,24.184281207750107,14437.227485993732
Tamil Nadu,Tirunelveli,2019,7.228206368977864,3436.201754717717
Tamil Nadu,Tirunelveli,2020,5.5494903252690975,2935.9093206901543
Tamil Nadu,Tirunelveli,2021,7.524837377768555,5046.564700476864
Tamil Nadu,Tirunelveli,2022,8.591217001892362,6658.151898089608
Tamil Nadu,Tirunelveli,2023,64.08599192035915,38680.190475862655
Tamil Nadu,Tirunelveli,2024,14.292643412690431,11342.763879264656
Tamil Nadu,Tirunelveli,2025,26.084400572516277,17044.981077940003
